,PPT INCINCHES,STORAGEAF,OUTFLOWCFS,INFLOWCFS
2013-05-14,0.0,2939482.0,5898.0,2280.0
2013-05-15,0.0,2933669.0,5797.0,2931.0
2013-05-16,0.0,2925931.0,5797.0,2080.0
2013-05-17,0.0,2918620.0,5796.0,2129.0
2013-05-18,0.0,2911597.0,5795.0,2349.0
2013-05-19,0.0,2904312.0,5794.0,2285.0
2013-05-20,0.0,2897451.0,5985.0,2665.0
2013-05-21,0.0,2891696.0,4511.0,1696.0
2013-05-22,0.0,2884446.0,5828.0,2423.0
2013-05-23,0.0,2876254.0,5829.0,1828.0
2013-05-24,0.0,2869167.0,5835.0,2383.0
2013-05-25,0.0,2860325.0,6552.0,2276.0
2013-05-26,0.0,2845678.0,8565.0,1156.0
2013-05-27,0.12,2834052.0,7365.0,1598.0
2013-05-28,0.0,2828251.0,5421.0,2624.0
2013-05-29,0.0,2823536.0,4290.0,2052.0
2013-05-30,0.0,2817751.0,4373.0,1519.0
2013-05-31,0.0,2812108.0,4301.0,1677.0
2013-06-01,0.0,2803391.0,6023.0,1776.0
2013-06-02,0.0,2794558.0,6028.0,1663.0
2013-06-03,0.0,2784946.0,6030.0,1447.0
2013-06-04,0.0,2778817.0,4195.0,1464.0
2013-06-05,0.0,2775358.0,3439.0,1554.0
2013-06-06,0.0,2771900.0,3896.0,2339.0
2013-06-07,0.0,2766057.0,4868.0,1941.0
2013-06-08,0.0,2761150.0,4155.0,1940.0
2013-06-09,0.0,2758102.0,3489.0,2039.0
2013-06-10,0.04,2752808.0,4010.0,1618.0
2013-06-11,0.0,2747125.0,4320.0,1567.0
2013-06-12,0.0,2741318.0,4384.0,1511.0
2013-06-13,0.0,2736572.0,4332.0,2078.0
2013-06-14,0.0,2730518.0,4353.0,1527.0
2013-06-15,0.0,2725261.0,4352.0,1835.0
2013-06-16,0.0,2719094.0,4680.0,1685.0
2013-06-17,0.0,2712542.0,4876.0,1749.0
2013-06-18,0.0,2706134.0,4881.0,1736.0
2013-06-19,0.0,2701040.0,4881.0,2504.0
2013-06-20,0.0,2694128.0,5360.0,2151.0
2013-06-21,0.0,2683980.0,6674.0,1584.0
2013-06-22,0.0,2669308.0,9482.0,2241.0
2013-06-23,0.0,2652634.0,9616.0,1276.0
2013-06-24,0.2,2636034.0,9611.0,1418.0
2013-06-25,0.68,2624112.0,8394.0,2800.0
2013-06-26,0.0,2612226.0,8145.0,1841.0
2013-06-27,0.0,2599997.0,8145.0,2022.0
2013-06-28,0.0,2586668.0,8700.0,2126.0
2013-06-29,0.0,2571744.0,8946.0,1605.0
2013-06-30,0.0,2557762.0,8944.0,2141.0
2013-07-01,0.0,2542454.0,8915.0,1397.0
2013-07-02,0.0,2527710.0,8916.0,1599.0
2013-07-03,0.0,2514268.0,8446.0,1841.0
2013-07-04,0.0,2501866.0,7683.0,1620.0
2013-07-05,0.0,2487904.0,8223.0,1345.0
2013-07-06,0.0,2476700.0,7018.0,1547.0
2013-07-07,0.0,2465287.0,7449.0,1921.0
2013-07-08,0.0,2452323.0,7807.0,1352.0
2013-07-09,0.0,2440137.0,7689.0,1736.0
2013-07-10,0.0,2427630.0,7819.0,1722.0
2013-07-11,0.0,2414247.0,8066.0,1482.0
2013-07-12,0.0,2398473.0,8899.0,1043.0
2013-07-13,0.0,2383368.0,8878.0,1446.0
2013-07-14,0.0,2368211.0,8742.0,1271.0
2013-07-15,0.0,2358578.0,5915.0,1209.0
2013-07-16,0.0,2349092.0,6046.0,1476.0
2013-07-17,0.0,2339278.0,6087.0,1318.0
2013-07-18,0.0,2332082.0,5045.0,1500.0
2013-07-19,0.0,2317035.0,8939.0,1561.0
2013-07-20,0.0,2301938.0,8969.0,1538.0
2013-07-21,0.0,2286678.0,8956.0,1384.0
2013-07-22,0.0,2276931.0,6363.0,1556.0
2013-07-23,0.0,2262709.0,8385.0,1358.0
2013-07-24,0.0,2247058.0,8919.0,1224.0
2013-07-25,0.0,2231596.0,8864.0,1224.0
2013-07-26,0.0,2215868.0,8903.0,1071.0
2013-07-27,0.0,2198296.0,9282.0,563.0
2013-07-28,0.0,2183858.0,9139.0,1999.0
2013-07-29,0.0,2168368.0,8754.0,1146.0
2013-07-30,0.0,2156077.0,7386.0,1254.0
2013-07-31,0.0,2143724.0,7481.0,1424.0
2013-08-01,0.0,2130646.0,7798.0,1271.0
2013-08-02,0.0,2117516.0,7925.0,1499.0
2013-08-03,0.0,2108061.0,6080.0,1456.0
2013-08-04,0.0,2098310.0,6089.0,1259.0
2013-08-05,0.0,2084994.0,8083.0,1562.0
2013-08-06,0.0,2071413.0,8183.0,1353.0
2013-08-07,0.0,2056710.0,8145.0,960.0
2013-08-08,0.0,2044334.0,7606.0,1461.0
2013-08-09,0.0,2032119.0,7361.0,1259.0
2013-08-10,0.0,2022939.0,5662.0,1144.0
2013-08-11,0.0,2011135.0,6985.0,1147.0
2013-08-12,0.0,1998956.0,7397.0,1430.0
2013-08-13,0.0,1986832.0,7452.0,1420.0
2013-08-14,0.0,1973818.0,7584.0,1169.0
2013-08-15,0.0,1960969.0,7403.0,1130.0
2013-08-16,0.0,1948700.0,7535.0,1474.0
2013-08-17,0.0,1935660.0,7649.0,1260.0
2013-08-18,0.0,1922375.0,7679.0,1011.0
2013-08-19,0.0,1909873.0,7626.0,1457.0
2013-08-20,0.0,1897327.0,7493.0,1195.0
2013-08-21,0.0,1884133.0,7521.0,1057.0
2013-08-22,0.0,1872820.0,7260.0,1613.0
2013-08-23,0.0,1861856.0,6945.0,1529.0
2013-08-24,0.0,1851337.0,6370.0,1070.0
2013-08-25,0.0,1841757.0,6261.0,1634.0
2013-08-26,0.0,1830428.0,6846.0,1193.0
2013-08-27,0.0,1820728.0,6897.0,2116.0
2013-08-28,0.0,1809787.0,6759.0,1361.0
2013-08-29,0.0,1798992.0,6681.0,1352.0
2013-08-30,0.0,1788535.0,6725.0,1622.0
2013-08-31,0.0,1783469.0,4054.0,1610.0
2013-09-01,0.0,1778219.0,4061.0,1475.0
2013-09-02,0.0,1772981.0,4065.0,1538.0
2013-09-03,0.0,1763386.0,6354.0,1598.0
2013-09-04,0.0,1751240.0,7761.0,1739.0
2013-09-05,0.0,1737717.0,7892.0,1217.0
2013-09-06,0.0,1726077.0,7539.0,1787.0
2013-09-07,0.0,1716103.0,6459.0,1479.0
2013-09-08,0.0,1706265.0,6480.0,1617.0
2013-09-09,0.0,1704000.0,2694.0,1777.0
2013-09-10,0.0,1698818.0,3938.0,1363.0
2013-09-11,0.0,1695432.0,3085.0,1480.0
2013-09-12,0.0,1693178.0,2237.0,1219.0
2013-09-13,0.0,1691676.0,2473.0,1786.0
2013-09-14,0.0,1691957.0,2014.0,2171.0
2013-09-15,0.0,1691019.0,2001.0,1591.0
2013-09-16,0.0,1683713.0,3272.0,-294.0
2013-09-17,0.0,1678762.0,2867.0,456.0
2013-09-18,0.0,1674472.0,2746.0,663.0
2013-09-19,0.0,1670470.0,2487.0,579.0
2013-09-20,0.0,1665546.0,2684.0,293.0
2013-09-21,0.68,1661837.0,2523.0,662.0
2013-09-22,0.0,1657578.0,2522.0,438.0
2013-09-23,0.0,1654066.0,2526.0,905.0
2013-09-24,0.04,1646045.0,4508.0,440.0
2013-09-25,0.0,1642550.0,2203.0,543.0
2013-09-26,0.0,1640070.0,1869.0,681.0
2013-09-27,0.0,1637042.0,2072.0,627.0
2013-09-28,0.0,1636768.0,1110.0,1027.0
2013-09-29,0.0,1636492.0,1106.0,1014.0
2013-09-30,0.0,1633286.0,2048.0,537.0
2013-10-01,0.0,1631182.0,2148.0,1131.0
2013-10-02,0.0,1627344.0,2503.0,581.0
2013-10-03,0.0,1623695.0,2184.0,371.0
2013-10-04,0.0,1621053.0,2252.0,1091.0
2013-10-05,0.0,1617323.0,2250.0,501.0
2013-10-06,0.0,1614507.0,2167.0,730.0
2013-10-07,0.0,1614325.0,2233.0,897.0
2013-10-08,0.0,1608431.0,2268.0,901.0
2013-10-09,0.0,1607254.0,2277.0,1752.0
2013-10-10,0.0,1607164.0,2233.0,2233.0
2013-10-11,0.0,1608794.0,1892.0,2802.0
2013-10-12,0.0,1609699.0,1889.0,2359.0
2013-10-13,0.0,1611150.0,1860.0,2696.0
2013-10-14,0.0,1608340.0,1886.0,591.0
2013-10-15,0.0,1605807.0,1876.0,719.0
2013-10-16,0.0,1604089.0,2025.0,1250.0
2013-10-17,0.0,1601018.0,2050.0,642.0
2013-10-18,0.0,1594169.0,4279.0,853.0
2013-10-19,0.0,1585815.0,4601.0,471.0
2013-10-20,0.0,1578118.0,4536.0,723.0
2013-10-21,0.0,1572852.0,4816.0,2273.0
2013-10-22,0.0,1568311.0,4825.0,2555.0
2013-10-23,0.0,1562003.0,4789.0,1651.0
2013-10-24,0.0,1556333.0,4829.0,2092.0
2013-10-25,0.0,1550148.0,4840.0,1811.0
2013-10-26,0.0,1547150.0,4875.0,3376.0
2013-10-27,0.08,1543276.0,4611.0,2759.0
2013-10-28,0.0,1541000.0,4594.0,1311.0
2013-10-29,0.0,1539060.0,1071.0,2243.0
2013-10-30,0.0,1534237.0,2484.0,109.0
2013-10-31,0.0,1528375.0,3467.0,543.0
2013-11-01,0.0,1522878.0,3465.0,721.0
2013-11-02,0.0,1517394.0,3449.0,711.0
2013-11-03,0.0,1511056.0,3777.0,601.0
2013-11-04,0.0,1504894.0,3464.0,449.0
2013-11-05,0.0,1500576.0,2742.0,676.0
2013-11-06,0.0,1495146.0,3589.0,907.0
2013-11-07,0.0,1488787.0,4074.0,859.0
2013-11-08,0.0,1480736.0,4568.0,603.0
2013-11-09,0.0,1469907.0,6735.0,1272.0
2013-11-10,0.0,1459387.0,5213.0,-53.0
2013-11-11,0.0,1454484.0,3579.0,1155.0
2013-11-12,0.0,1449508.0,3572.0,1127.0
2013-11-13,0.0,1444125.0,3600.0,962.0
2013-11-14,0.0,1439174.0,3579.0,1121.0
2013-11-15,0.0,1433984.0,3611.0,944.0
2013-11-16,0.0,1428056.0,3627.0,708.0
2013-11-17,0.0,1422810.0,3622.0,1008.0
2013-11-18,0.0,1417827.0,3585.0,1119.0
2013-11-19,1.36,1413518.0,3606.0,1496.0
2013-11-20,0.6,1410127.0,3884.0,2157.0
2013-11-21,0.0,1412194.0,870.0,1927.0
2013-11-22,0.0,1414346.0,866.0,2057.0
2013-11-23,0.0,1414760.0,860.0,1121.0
2013-11-24,0.0,1415174.0,885.0,1134.0
2013-11-25,0.0,1413104.0,1664.0,643.0
2013-11-26,0.0,1408309.0,3422.0,1077.0
2013-11-27,0.0,1403608.0,3431.0,954.0
2013-11-28,0.0,1399493.0,3447.0,1435.0
2013-11-29,0.0,1394894.0,3463.0,1213.0
2013-11-30,0.0,1391616.0,3468.0,1834.0
2013-12-01,0.0,1386462.0,3476.0,898.0
2013-12-02,0.0,1381974.0,3449.0,1390.0
2013-12-03,0.0,1378391.0,3452.0,1495.0
2013-12-04,0.0,1374246.0,3462.0,1400.0
2013-12-05,0.0,1376602.0,1017.0,2233.0
2013-12-06,0.28,1377822.0,1016.0,1165.0
2013-12-07,0.12,1379205.0,1019.0,2267.0
2013-12-08,0.0,1379938.0,1018.0,1363.0
2013-12-09,0.0,1373028.0,3785.0,302.0
2013-12-10,0.0,1366385.0,3453.0,86.0
2013-12-11,0.0,1360893.0,3529.0,809.0
2013-12-12,0.0,1354451.0,3469.0,243.0
2013-12-13,0.0,1348671.0,3514.0,573.0
2013-12-14,0.0,1342828.0,3486.0,594.0
2013-12-15,0.0,1336206.0,3509.0,225.0
2013-12-16,0.0,1332544.0,3619.0,1836.0
2013-12-17,0.0,1326194.0,3626.0,357.0
2013-12-18,0.0,1323422.0,717.0,-657.0
2013-12-19,0.0,1323739.0,621.0,794.0
2013-12-20,0.0,1323739.0,620.0,714.0
2013-12-21,0.0,1325085.0,855.0,1538.0
2013-12-22,0.0,1324689.0,874.0,739.0
2013-12-23,0.0,1323581.0,1775.0,1230.0
2013-12-24,0.0,1317969.0,3273.0,534.0
2013-12-25,0.0,1312375.0,3358.0,557.0
2013-12-26,0.0,1306482.0,3400.0,450.0
2013-12-27,0.0,1301311.0,3278.0,685.0
2013-12-28,0.0,1297559.0,3227.0,1351.0
2013-12-29,0.0,1293659.0,3165.0,1170.0
2013-12-30,0.0,1289144.0,3416.0,1202.0
2013-12-31,0.0,1285882.0,3455.0,1834.0
2014-01-01,0.0,1281231.0,3312.0,989.0
2014-01-02,0.0,1277286.0,3373.0,1400.0
2014-01-03,0.0,1275819.0,1135.0,419.0
2014-01-04,0.0,1277440.0,1009.0,1885.0
2014-01-05,0.0,1277827.0,970.0,1184.0
2014-01-06,0.0,1278909.0,889.0,1434.0
2014-01-07,0.0,1280379.0,839.0,1528.0
2014-01-08,0.0,1282625.0,849.0,1959.0
2014-01-09,0.0,1283710.0,882.0,1439.0
2014-01-10,0.0,1284252.0,893.0,1216.0
2014-01-11,0.0,1285338.0,775.0,1331.0
2014-01-12,0.0,1288367.0,213.0,1710.0
2014-01-13,0.0,1284795.0,3004.0,1257.0
2014-01-14,0.0,1279373.0,3257.0,509.0
2014-01-15,0.0,1274275.0,3584.0,1054.0
2014-01-16,0.0,1270114.0,3311.0,1254.0
2014-01-17,0.0,1266347.0,3279.0,1481.0
2014-01-18,0.0,1261666.0,3281.0,950.0
2014-01-19,0.0,1264427.0,983.0,2442.0
2014-01-20,0.0,1265272.0,858.0,1313.0
2014-01-21,0.0,1266193.0,910.0,1410.0
2014-01-22,0.0,1266884.0,931.0,1306.0
2014-01-23,0.0,1268191.0,725.0,1451.0
2014-01-24,0.0,1269114.0,823.0,1336.0
2014-01-25,0.0,1270038.0,832.0,1319.0
2014-01-26,0.0,1270576.0,851.0,1214.0
2014-01-27,0.0,1271269.0,895.0,1270.0
2014-01-28,0.0,1271346.0,764.0,819.0
2014-01-29,0.6,1271731.0,781.0,999.0
2014-01-30,0.0,1268191.0,2548.0,765.0
2014-01-31,0.0,1262049.0,3577.0,493.0
2014-02-01,0.0,1262280.0,611.0,751.0
2014-02-02,0.0,1262433.0,629.0,688.0
2014-02-03,0.0,1262510.0,629.0,711.0
2014-02-04,0.0,1262740.0,646.0,739.0
2014-02-05,0.04,1265272.0,647.0,1942.0
2014-02-06,0.4,1267653.0,835.0,2049.0
2014-02-07,0.96,1270884.0,888.0,2561.0
2014-02-08,2.28,1281696.0,884.0,6335.0
2014-02-09,1.56,1309937.0,914.0,15114.0
2014-02-10,1.04,1339394.0,127.0,15073.0
2014-02-11,0.0,1349312.0,585.0,5517.0
2014-02-12,0.0,1354451.0,651.0,3298.0
2014-02-13,0.0,1358233.0,739.0,2659.0
2014-02-14,0.0,1361942.0,472.0,2385.0
2014-02-15,0.04,1367842.0,628.0,3569.0
2014-02-16,0.04,1373596.0,615.0,3568.0
2014-02-17,0.0,1377740.0,628.0,2730.0
2014-02-18,0.0,1381404.0,629.0,2525.0
2014-02-19,0.04,1383116.0,630.0,1018.0
2014-02-20,0.0,1385564.0,1019.0,2767.0
2014-02-21,0.0,1386217.0,992.0,1394.0
2014-02-22,0.0,1386871.0,1033.0,1339.0
2014-02-23,0.0,1388506.0,654.0,1497.0
2014-02-24,0.0,1389487.0,1032.0,1583.0
2014-02-25,0.0,1390142.0,898.0,1307.0
2014-02-26,0.84,1391616.0,814.0,1676.0
2014-02-27,0.04,1398753.0,786.0,4238.0
2014-02-28,1.08,1406988.0,793.0,5003.0
2014-03-01,0.04,1416168.0,617.0,5260.0
2014-03-02,0.16,1425973.0,537.0,5453.0
2014-03-03,1.64,1446815.0,488.0,11091.0
2014-03-04,0.2,1468207.0,414.0,11181.0
2014-03-05,0.88,1483131.0,650.0,7066.0
2014-03-06,0.0,1511388.0,297.0,15642.0
2014-03-07,0.0,1529159.0,302.0,9240.0
2014-03-08,0.0,1540814.0,312.0,6251.0
2014-03-09,0.0,1549090.0,967.0,5158.0
2014-03-10,0.84,1561471.0,533.0,6878.0
2014-03-11,0.0,1571159.0,623.0,5466.0
2014-03-12,0.0,1578654.0,610.0,4416.0
2014-03-13,0.0,1584739.0,574.0,3775.0
2014-03-14,0.0,1589853.0,915.0,3499.0
2014-03-15,0.0,1594438.0,729.0,3129.0
2014-03-16,0.0,1598673.0,618.0,2801.0
2014-03-17,0.0,1602914.0,614.0,2859.0
2014-03-18,0.0,1606621.0,613.0,2493.0
2014-03-19,0.0,1610152.0,651.0,2488.0
2014-03-20,0.0,1612782.0,936.0,2341.0
2014-03-21,0.0,1616050.0,740.0,787.0
2014-03-22,0.0,1618414.0,722.0,2424.0
2014-03-23,0.0,1621144.0,780.0,3398.0
2014-03-24,0.0,1623786.0,683.0,2036.0
2014-03-25,0.0,1626705.0,638.0,2164.0
2014-03-26,0.56,1630908.0,739.0,2917.0
2014-03-27,0.0,1634110.0,858.0,2442.0
2014-03-28,0.08,1637959.0,816.0,2829.0
2014-03-29,1.6,1671028.0,790.0,17428.0
2014-03-30,0.16,1698160.0,731.0,14476.0
2014-03-31,0.4,1716103.0,361.0,9554.0
2014-04-01,0.2,1731127.0,422.0,7912.0
2014-04-02,0.0,1742025.0,700.0,6255.0
2014-04-03,0.0,1751431.0,728.0,5448.0
2014-04-04,0.12,1759716.0,728.0,4984.0
2014-04-05,0.0,1766674.0,715.0,4159.0
2014-04-06,0.0,1773271.0,718.0,4170.0
2014-04-07,0.0,1781426.0,704.0,4887.0
2014-04-08,0.0,1788437.0,701.0,4260.0
2014-04-09,0.0,1797327.0,702.0,5296.0
2014-04-10,0.0,1805070.0,751.0,4736.0
2014-04-11,0.0,1812346.0,737.0,4481.0
2014-04-12,0.0,1818260.0,746.0,3799.0
2014-04-13,0.0,1824089.0,748.0,3701.0
2014-04-14,0.0,1828841.0,747.0,3259.0
2014-04-15,0.0,1834496.0,741.0,3659.0
2014-04-16,0.0,1839467.0,749.0,3326.0
2014-04-17,0.0,1843551.0,746.0,2827.0
2014-04-18,0.0,1848040.0,742.0,3077.0
2014-04-19,0.0,1851637.0,734.0,2615.0
2014-04-20,0.0,1855640.0,740.0,2875.0
2014-04-21,0.0,1858846.0,742.0,2447.0
2014-04-22,0.0,1862157.0,748.0,2412.0
2014-04-23,0.0,1864267.0,1198.0,2326.0
2014-04-24,0.0,1866478.0,1202.0,2418.0
2014-04-25,0.16,1869698.0,758.0,2438.0
2014-04-26,0.0,1872417.0,1234.0,2655.0
2014-04-27,0.0,1874837.0,1234.0,2457.0
2014-04-28,0.0,1876552.0,1440.0,2305.0
2014-04-29,0.0,1877662.0,1453.0,2182.0
2014-04-30,0.0,1876552.0,2116.0,1655.0
2014-05-01,0.0,1875744.0,1966.0,1630.0
2014-05-02,0.0,1877662.0,1530.0,2665.0
2014-05-03,0.0,1874232.0,2531.0,886.0
2014-05-04,0.0,1872921.0,2527.0,1888.0
2014-05-05,0.4,1869396.0,3205.0,1580.0
2014-05-06,0.0,1863864.0,4397.0,1681.0
2014-05-07,0.0,1856942.0,5298.0,1776.0
2014-05-08,0.0,1850038.0,4067.0,655.0
2014-05-09,0.0,1853438.0,963.0,2766.0
2014-05-10,0.0,1846942.0,4352.0,1183.0
2014-05-11,0.0,1840761.0,4455.0,1408.0
2014-05-12,0.0,1837279.0,3219.0,1604.0
2014-05-13,0.0,1833205.0,3585.0,1558.0
2014-05-14,0.0,1822309.0,7004.0,1685.0
2014-05-15,0.0,1817471.0,3558.0,1281.0
2014-05-16,0.0,1812148.0,4280.0,1704.0
2014-05-17,0.0,1806052.0,4764.0,1723.0
2014-05-18,0.0,1799677.0,4598.0,1466.0
2014-05-19,0.0,1792146.0,4798.0,1121.0
2014-05-20,0.0,1786390.0,4361.0,1484.0
2014-05-21,0.0,1780454.0,4120.0,1280.0
2014-05-22,0.0,1777442.0,2725.0,1282.0
2014-05-23,0.0,1775114.0,2724.0,1595.0
2014-05-24,0.0,1768707.0,4643.0,1562.0
2014-05-25,0.0,1763773.0,3886.0,1394.0
2014-05-26,0.0,1758558.0,3679.0,1241.0
2014-05-27,0.0,1754704.0,3298.0,1455.0
2014-05-28,0.0,1751720.0,3213.0,1750.0
2014-05-29,0.0,1747012.0,2609.0,393.0
2014-05-30,0.0,1740013.0,3830.0,351.0
2014-05-31,0.0,1734181.0,3819.0,984.0
2014-06-01,0.0,1729124.0,3811.0,1223.0
2014-06-02,0.0,1723033.0,3776.0,958.0
2014-06-03,0.0,1715250.0,4203.0,412.0
2014-06-04,0.0,1710990.0,4371.0,2322.0
2014-06-05,0.0,1705793.0,4340.0,1792.0
2014-06-06,0.0,1700324.0,4199.0,1551.0
2014-06-07,0.0,1695339.0,4318.0,1927.0
2014-06-08,0.0,1694775.0,1953.0,1792.0
2014-06-09,0.0,1690925.0,4053.0,2288.0
2014-06-10,0.0,1685772.0,4069.0,1597.0
2014-06-11,0.0,1678015.0,4277.0,537.0
2014-06-12,0.0,1669726.0,4788.0,659.0
2014-06-13,0.0,1663417.0,4623.0,1622.0
2014-06-14,0.0,1652128.0,6711.0,1023.0
2014-06-15,0.0,1640621.0,6790.0,1129.0
2014-06-16,0.0,1628805.0,6207.0,316.0
2014-06-17,0.0,1619778.0,5139.0,679.0
2014-06-18,0.0,1611784.0,4976.0,1065.0
2014-06-19,0.0,1602282.0,5750.0,1127.0
2014-06-20,0.0,1600567.0,2474.0,1676.0
2014-06-21,0.0,1589494.0,6584.0,1069.0
2014-06-22,0.0,1577314.0,6532.0,593.0
2014-06-23,0.0,1567421.0,5944.0,1060.0
2014-06-24,0.0,1557661.0,6126.0,1265.0
2014-06-25,0.0,1552797.0,3549.0,1244.0
2014-06-26,0.0,1547590.0,3700.0,1115.0
2014-06-27,0.0,1542397.0,4372.0,1765.0
2014-06-28,0.0,1529159.0,8228.0,1688.0
2014-06-29,0.0,1516088.0,8084.0,1586.0
2014-06-30,0.0,1511388.0,3948.0,1719.0
2014-07-01,0.0,1507576.0,3352.0,1546.0
2014-07-02,0.0,1496782.0,7032.0,1706.0
2014-07-03,0.0,1485872.0,7039.0,1641.0
2014-07-04,0.0,1471268.0,8916.0,1613.0
2014-07-05,0.0,1456681.0,8986.0,1777.0
2014-07-06,0.0,1447741.0,6100.0,1666.0
2014-07-07,0.0,1439174.0,5299.0,1094.0
2014-07-08,0.0,1436912.0,2421.0,1469.0
2014-07-09,0.0,1432897.0,3486.0,1591.0
2014-07-10,0.0,1424724.0,4992.0,871.0
2014-07-11,0.0,1411532.0,7245.0,696.0
2014-07-12,0.0,1395140.0,8818.0,658.0
2014-07-13,0.0,1382953.0,7077.0,1080.0
2014-07-14,0.0,1374652.0,5154.0,1010.0
2014-07-15,0.0,1367680.0,4589.0,1203.0
2014-07-16,0.0,1365658.0,2513.0,1582.0
2014-07-17,0.0,1359281.0,4357.0,1262.0
2014-07-18,0.0,1354692.0,3541.0,1266.0
2014-07-19,0.0,1341230.0,7772.0,1100.0
2014-07-20,0.0,1327383.0,7310.0,397.0
2014-07-21,0.0,1322710.0,3323.0,1121.0
2014-07-22,0.0,1316786.0,3980.0,1061.0
2014-07-23,0.0,1312768.0,3405.0,1365.0
2014-07-24,0.0,1303268.0,6243.0,1510.0
2014-07-25,0.0,1291868.0,6764.0,1120.0
2014-07-26,0.0,1285106.0,4939.0,1640.0
2014-07-27,0.0,1274816.0,6315.0,1268.0
2014-07-28,0.0,1268653.0,4571.0,1569.0
2014-07-29,0.0,1264888.0,3462.0,1663.0
2014-07-30,0.0,1258145.0,4595.0,1352.0
2014-07-31,0.0,1252662.0,4393.0,1690.0
2014-08-01,0.0,1247482.0,4291.0,1796.0
2014-08-02,0.0,1241331.0,3939.0,963.0
2014-08-03,0.0,1235807.0,4185.0,1517.0
2014-08-04,0.0,1229923.0,4234.0,1357.0
2014-08-05,0.2,1221360.0,4324.0,49.0
2014-08-06,0.0,1215377.0,4327.0,1333.0
2014-08-07,0.0,1210010.0,4251.0,1553.0
2014-08-08,0.0,1205922.0,4156.0,2245.0
2014-08-09,0.0,1199179.0,4174.0,777.0
2014-08-10,0.0,1193494.0,3823.0,1061.0
2014-08-11,0.24,1188711.0,3665.0,1365.0
2014-08-12,0.0,1184454.0,3488.0,1358.0
2014-08-13,0.0,1179331.0,3460.0,926.0
2014-08-14,0.0,1173933.0,3464.0,813.0
2014-08-15,0.0,1167681.0,3251.0,157.0
2014-08-16,0.0,1161814.0,3216.0,389.0
2014-08-17,0.0,1155680.0,3174.0,140.0
2014-08-18,0.0,1149641.0,3154.0,287.0
2014-08-19,0.0,1143910.0,3061.0,224.0
2014-08-20,0.0,1139197.0,2990.0,862.0
2014-08-21,0.0,1133787.0,2892.0,194.0
2014-08-22,0.0,1128679.0,2910.0,412.0
2014-08-23,0.0,1123093.0,2808.0,56.0
2014-08-24,0.0,1118230.0,2808.0,420.0
2014-08-25,0.0,1114645.0,2787.0,1113.0
2014-08-26,0.0,1112120.0,2723.0,1513.0
2014-08-27,0.0,1109738.0,2821.0,1650.0
2014-08-28,0.0,1107290.0,2822.0,1670.0
2014-08-29,0.0,1104497.0,2673.0,1351.0
2014-08-30,0.0,1101709.0,2616.0,1296.0
2014-08-31,0.0,1100386.0,2505.0,1923.0
2014-09-01,0.0,1100873.0,2329.0,2660.0
2014-09-02,0.0,1097883.0,2325.0,874.0
2014-09-03,0.0,1099900.0,664.0,1766.0
2014-09-04,0.0,1098022.0,2447.0,1616.0
2014-09-05,0.0,1096217.0,2430.0,1569.0
2014-09-06,0.0,1094275.0,2244.0,1382.0
2014-09-07,0.0,1092751.0,2175.0,1442.0
2014-09-08,0.0,1092959.0,2173.0,2390.0
2014-09-09,0.0,1091575.0,1965.0,1339.0
2014-09-10,0.0,1089293.0,1967.0,918.0
2014-09-11,0.0,1090053.0,1741.0,2178.0
2014-09-12,0.0,1088326.0,1861.0,1059.0
2014-09-13,0.0,1087981.0,1860.0,1815.0
2014-09-14,0.0,1086670.0,1861.0,1282.0
2014-09-15,0.0,1084464.0,1858.0,828.0
2014-09-16,0.0,1086050.0,1861.0,2739.0
2014-09-17,0.0,1084051.0,1858.0,919.0
2014-09-18,0.0,1083707.0,1841.0,1751.0
2014-09-19,0.0,1083225.0,1856.0,1655.0
2014-09-20,0.0,1082812.0,1855.0,1706.0
2014-09-21,0.0,1082193.0,1855.0,1636.0
2014-09-22,0.0,1081987.0,1848.0,1759.0
2014-09-23,0.0,1081712.0,1866.0,1737.0
2014-09-24,0.0,1080475.0,1861.0,1298.0
2014-09-25,0.88,1082537.0,786.0,1882.0
2014-09-26,0.0,1081918.0,1951.0,1727.0
2014-09-27,0.0,1079994.0,2038.0,1080.0
2014-09-28,0.0,1079994.0,2055.0,2101.0
2014-09-29,0.0,1077798.0,2064.0,992.0
2014-09-30,0.0,1075879.0,2065.0,1105.0
2014-10-01,0.0,1075537.0,2221.0,2150.0
2014-10-02,0.0,1075811.0,1344.0,1571.0
2014-10-03,0.0,1076222.0,1229.0,1470.0
2014-10-04,0.0,1073074.0,2321.0,796.0
2014-10-05,0.0,1071366.0,2321.0,1556.0
2014-10-06,0.0,1067818.0,2434.0,699.0
2014-10-07,0.0,1064688.0,2671.0,1165.0
2014-10-08,0.0,1059868.0,2514.0,165.0
2014-10-09,0.0,1056956.0,2667.0,1402.0
2014-10-10,0.0,1053645.0,2858.0,1118.0
2014-10-11,0.0,1049937.0,3022.0,1277.0
2014-10-12,0.0,1046708.0,3023.0,1417.0
2014-10-13,0.0,1043085.0,3009.0,1262.0
2014-10-14,0.0,1037064.0,3374.0,339.0
2014-10-15,0.6,1033130.0,3491.0,1589.0
2014-10-16,0.0,1028608.0,2961.0,679.0
2014-10-17,0.0,1024034.0,3342.0,1092.0
2014-10-18,0.0,1019012.0,3597.0,1089.0
2014-10-19,0.0,1014730.0,3329.0,1161.0
2014-10-20,0.28,1009084.0,3052.0,298.0
